Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount
T028523,11.06.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T028524,11.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T028600,12.06.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T028601,12.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T028602,12.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T028682,13.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T028759,14.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T028760,14.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T028843,15.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T028910,16.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T028911,16.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T028912,16.06.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T028986,17.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T028987,17.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T029052,18.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T029053,18.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T029129,19.06.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T029130,19.06.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T029131,19.06.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T029206,20.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T029410,23.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T029411,23.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T029477,24.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T029478,24.06.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T029546,25.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T029547,25.06.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T029613,26.06.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T029682,27.06.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T029683,27.06.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T029684,27.06.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T029771,28.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T029772,28.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T029773,28.06.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T029774,28.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T029830,29.06.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T029909,30.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T029910,30.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T029911,30.06.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
Customer-002,Bago,,,,,,
T000005,01.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T000006,01.01.2025,PROD-003,27-inch 4K Monitor,Electronics,2,"1,200,000","2,400,000"
T000616,03.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T000617,03.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T000913,04.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T001207,05.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T001208,05.01.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T001522,06.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T001523,06.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T001524,06.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T001525,06.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T001858,07.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T002158,08.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T002159,08.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T002160,08.01.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T002435,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T002436,09.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T003023,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T003024,11.01.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T003917,14.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T003918,14.01.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T004550,16.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T004845,17.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T005486,19.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T005487,19.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T005488,19.01.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T005783,20.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T006113,21.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T006114,21.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T006413,22.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T007046,24.01.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T007047,24.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T007048,24.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T007350,25.01.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T007351,25.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T007674,26.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T007675,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T008012,27.01.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T008013,27.01.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T008299,28.01.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T008601,29.01.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T008876,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T008877,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T008878,30.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T008879,30.01.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T009196,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T009197,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T009495,01.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T009820,02.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T009821,02.02.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T009822,02.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T010765,05.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T010766,05.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T010767,05.02.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T010768,05.02.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T011064,06.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T012273,10.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T012274,10.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T012564,11.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T012882,12.02.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T013790,15.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T014070,16.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T014071,16.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T014382,17.02.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T014654,18.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T014655,18.02.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T014656,18.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T014970,19.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T014971,19.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T014972,19.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T015281,20.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T015282,20.02.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T015283,20.02.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T015411,21.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T015412,21.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T015554,22.02.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T015716,23.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T015848,24.02.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T016128,26.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T016273,27.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T016435,28.02.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T016436,28.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T016437,28.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T016596,01.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T016597,01.03.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T016598,01.03.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T016740,02.03.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T016741,02.03.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T016886,03.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T017041,04.03.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T017042,04.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T017504,07.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T017815,09.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T017816,09.03.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T018087,11.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T018088,11.03.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T018089,11.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T018243,12.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T018400,13.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T018551,14.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T018552,14.03.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T018710,15.03.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T018866,16.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T019016,17.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T019162,18.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T019163,18.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T019438,20.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T019439,20.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T019573,21.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T019574,21.03.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T019575,21.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T019860,23.03.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T020019,24.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T020310,26.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T020311,26.03.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T020312,26.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T020458,27.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T020459,27.03.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T020620,28.03.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T020775,29.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T020776,29.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T020777,29.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T020778,29.03.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T020779,29.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T020950,30.03.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T021084,31.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T021085,31.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T021086,31.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T021087,31.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T021379,02.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T021380,02.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T021540,03.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T021541,03.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T021542,03.04.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T021686,04.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T021687,04.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T021688,04.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T021849,05.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T022130,07.04.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T022268,08.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T022417,09.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T022418,09.04.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T022714,11.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T022811,12.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T022812,12.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T022924,13.04.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T023033,14.04.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T023034,14.04.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T023140,15.04.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T023141,15.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T023347,17.04.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T023348,17.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T023468,18.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T023469,18.04.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T023548,19.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T023549,19.04.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T023654,20.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T023655,20.04.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T023847,22.04.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T023848,22.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T023849,22.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T023850,22.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T024019,24.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T024020,24.04.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T024322,27.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T024323,27.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T024425,28.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T024623,30.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T024710,01.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T024711,01.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T024809,02.05.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T024810,02.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T024811,02.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T024914,03.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T024915,03.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T025110,05.05.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T025111,05.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T025205,06.05.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T025306,07.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T025412,08.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T025413,08.05.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T025414,08.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T025595,10.05.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
